"disasterNumber","state","declarationType","fyDeclared","declarationTitle","incidentBeginDate","placeCode","designatedArea","durationInMonths","declarationInMonths","waitingTime"
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99039,"Griggs (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99041,"Hettinger (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99043,"Kidder (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99045,"LaMoure (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99047,"Logan (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99051,"McIntosh (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99055,"McLean (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99057,"Mercer (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99059,"Morton (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99063,"Nelson (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99065,"Oliver (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99067,"Pembina (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99071,"Ramsey (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99073,"Ransom (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99077,"Richland (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99079,"Rolette (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99081,"Sargent (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99083,"Sheridan (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99085,"Sioux (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99089,"Stark (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99091,"Steele (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99093,"Stutsman (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99095,"Towner (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99097,"Traill (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99099,"Walsh (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99103,"Wells (County)",3.09,151.33,1.12
1001,"ND","DR",1993,"SEVERE STORMS & FLOODING",1993-06-22,99105,"Williams (County)",3.09,151.33,1.12
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99091,"Johnson (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99139,"Osage (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99173,"Sedgwick (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99191,"Sumner (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99005,"Atchison (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99009,"Barton (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99013,"Brown (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99017,"Chase (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99021,"Cherokee (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99027,"Clay (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99029,"Cloud (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99037,"Crawford (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99041,"Dickinson (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99043,"Doniphan (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99045,"Douglas (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99047,"Edwards (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99051,"Ellis (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99053,"Ellsworth (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99061,"Geary (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99065,"Graham (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99079,"Harvey (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99083,"Hodgeman (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99085,"Jackson (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99087,"Jefferson (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99089,"Jewell (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99101,"Lane (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99103,"Leavenworth (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99105,"Lincoln (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99111,"Lyon (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99113,"McPherson (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99115,"Marion (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99117,"Marshall (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99123,"Mitchell (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99127,"Morris (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99131,"Nemaha (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99135,"Ness (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99141,"Osborne (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99143,"Ottawa (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99145,"Pawnee (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99149,"Pottawatomie (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99155,"Reno (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99157,"Republic (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99159,"Rice (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99161,"Riley (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99163,"Rooks (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99165,"Rush (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99167,"Russell (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99169,"Saline (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99177,"Shawnee (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99179,"Sheridan (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99183,"Smith (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99185,"Stafford (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99193,"Thomas (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99195,"Trego (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99197,"Wabaunsee (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99201,"Washington (County)",3.25,164.18,0.79
1000,"KS","DR",1993,"SEVERE STORMS & FLOODING",1993-06-28,99209,"Wyandotte (County)",3.25,164.18,0.79
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99001,"Adams (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99011,"Boone (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99015,"Boyd (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99019,"Buffalo (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99021,"Burt (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99023,"Butler (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99025,"Cass (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99029,"Chase (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99035,"Clay (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99037,"Colfax (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99039,"Cuming (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99041,"Custer (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99047,"Dawson (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99053,"Dodge (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99055,"Douglas (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99057,"Dundy (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99059,"Fillmore (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99061,"Franklin (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99063,"Frontier (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99065,"Furnas (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99067,"Gage (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99073,"Gosper (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99077,"Greeley (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99079,"Hall (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99081,"Hamilton (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99083,"Harlan (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99085,"Hayes (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99093,"Howard (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99095,"Jefferson (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99097,"Johnson (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99099,"Kearney (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99109,"Lancaster (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99121,"Merrick (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99125,"Nance (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99127,"Nemaha (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99129,"Nuckolls (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99131,"Otoe (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99133,"Pawnee (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99137,"Phelps (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99141,"Platte (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99143,"Polk (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99147,"Richardson (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99151,"Saline (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99153,"Sarpy (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99155,"Saunders (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99159,"Seward (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99163,"Sherman (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99167,"Stanton (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99169,"Thayer (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99177,"Washington (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99181,"Webster (County)",1.41,152.25,0.85
998,"NE","DR",1993,"SEVERE STORMS AND FLOODING",1993-06-23,99185,"York (County)",1.41,152.25,0.85
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99031,"Cook (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99141,"Ogle (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99001,"Adams (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99003,"Alexander (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99007,"Boone (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99009,"Brown (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99013,"Calhoun (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99015,"Carroll (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99017,"Cass (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99057,"Fulton (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99061,"Greene (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99067,"Hancock (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99071,"Henderson (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99073,"Henry (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99077,"Jackson (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99083,"Jersey (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99085,"Jo Daviess (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99095,"Knox (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99097,"Lake (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99111,"McHenry (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99119,"Madison (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99125,"Mason (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99127,"Massac (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99131,"Mercer (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99133,"Monroe (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99137,"Morgan (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99149,"Pike (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99151,"Pope (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99153,"Pulaski (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99157,"Randolph (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99161,"Rock Island (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99163,"St. Clair (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99169,"Schuyler (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99171,"Scott (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99177,"Stephenson (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99181,"Union (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99187,"Warren (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99195,"Whiteside (County)",6.31,211.32,2.86
997,"IL","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99201,"Winnebago (County)",6.31,211.32,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99001,"Adair (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99003,"Adams (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99005,"Allamakee (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99007,"Appanoose (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99009,"Audubon (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99011,"Benton (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99013,"Black Hawk (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99015,"Boone (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99017,"Bremer (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99019,"Buchanan (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99021,"Buena Vista (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99023,"Butler (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99025,"Calhoun (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99027,"Carroll (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99029,"Cass (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99031,"Cedar (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99033,"Cerro Gordo (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99035,"Cherokee (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99037,"Chickasaw (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99039,"Clarke (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99041,"Clay (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99043,"Clayton (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99045,"Clinton (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99047,"Crawford (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99049,"Dallas (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99051,"Davis (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99053,"Decatur (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99055,"Delaware (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99057,"Des Moines (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99059,"Dickinson (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99061,"Dubuque (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99063,"Emmet (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99065,"Fayette (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99067,"Floyd (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99069,"Franklin (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99071,"Fremont (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99073,"Greene (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99075,"Grundy (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99077,"Guthrie (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99079,"Hamilton (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99081,"Hancock (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99083,"Hardin (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99085,"Harrison (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99087,"Henry (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99089,"Howard (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99091,"Humboldt (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99093,"Ida (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99095,"Iowa (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99097,"Jackson (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99099,"Jasper (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99101,"Jefferson (County)",5.62,152.64,2.86
996,"IA","DR",1993,"SEVERE STORMS & FLOODING",1993-04-13,99103,"Johnson (County)",5.62,152.64,2.86
