Geography,Geographic Area Name,Total
0500000US55129,"Washburn County, Wisconsin",16360
0500000US55131,"Washington County, Wisconsin",135433
0500000US55133,"Waukesha County, Wisconsin",400260
0500000US55135,"Waupaca County, Wisconsin",50304
0500000US55137,"Waushara County, Wisconsin",23264
0500000US55139,"Winnebago County, Wisconsin",163598
0500000US55141,"Wood County, Wisconsin",73225
0500000US56001,"Albany County, Wyoming",34927
0500000US56003,"Big Horn County, Wyoming",11428
0500000US56005,"Campbell County, Wyoming",45982
0500000US56007,"Carbon County, Wyoming",14055
0500000US56009,"Converse County, Wyoming",13557
0500000US56011,"Crook County, Wyoming",7085
0500000US56013,"Fremont County, Wyoming",38567
0500000US56015,"Goshen County, Wyoming",11783
0500000US56017,"Hot Springs County, Wyoming",4556
0500000US56019,"Johnson County, Wyoming",8370
0500000US56021,"Laramie County, Wyoming",97861
0500000US56023,"Lincoln County, Wyoming",19333
0500000US56025,"Natrona County, Wyoming",77680
0500000US56027,"Niobrara County, Wyoming",2244
0500000US56029,"Park County, Wyoming",29150
0500000US56031,"Platte County, Wyoming",8449
0500000US56033,"Sheridan County, Wyoming",30025
0500000US56035,"Sublette County, Wyoming",8793
0500000US56037,"Sweetwater County, Wyoming",41941
0500000US56039,"Teton County, Wyoming",23240
0500000US56041,"Uinta County, Wyoming",20267
0500000US56043,"Washakie County, Wyoming",7593
0500000US56045,"Weston County, Wyoming",6496
0500000US72001,"Adjuntas Municipio, Puerto Rico",18016
0500000US72003,"Aguada Municipio, Puerto Rico",38224
0500000US72005,"Aguadilla Municipio, Puerto Rico",54546
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",24447
0500000US72009,"Aibonito Municipio, Puerto Rico",24549
0500000US72011,"Añasco Municipio, Puerto Rico",25759
0500000US72013,"Arecibo Municipio, Puerto Rico",87347
0500000US72015,"Arroyo Municipio, Puerto Rico",16167
0500000US72017,"Barceloneta Municipio, Puerto Rico",22830
0500000US72019,"Barranquitas Municipio, Puerto Rico",28766
0500000US72021,"Bayamón Municipio, Puerto Rico",181209
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",47201
0500000US72025,"Caguas Municipio, Puerto Rico",127498
0500000US72027,"Camuy Municipio, Puerto Rico",32707
0500000US72029,"Canóvanas Municipio, Puerto Rico",42658
0500000US72031,"Carolina Municipio, Puerto Rico",155044
0500000US72033,"Cataño Municipio, Puerto Rico",23510
0500000US72035,"Cayey Municipio, Puerto Rico",42102
0500000US72037,"Ceiba Municipio, Puerto Rico",11401
0500000US72039,"Ciales Municipio, Puerto Rico",16890
0500000US72041,"Cidra Municipio, Puerto Rico",40012
0500000US72043,"Coamo Municipio, Puerto Rico",35173
0500000US72045,"Comerío Municipio, Puerto Rico",18990
0500000US72047,"Corozal Municipio, Puerto Rico",34408
0500000US72049,"Culebra Municipio, Puerto Rico",1290
0500000US72051,"Dorado Municipio, Puerto Rico",35982
0500000US72053,"Fajardo Municipio, Puerto Rico",32214
0500000US72054,"Florida Municipio, Puerto Rico",11711
0500000US72055,"Guánica Municipio, Puerto Rico",14129
0500000US72057,"Guayama Municipio, Puerto Rico",34902
0500000US72059,"Guayanilla Municipio, Puerto Rico",17960
0500000US72061,"Guaynabo Municipio, Puerto Rico",89669
0500000US72063,"Gurabo Municipio, Puerto Rico",41039
0500000US72065,"Hatillo Municipio, Puerto Rico",38697
0500000US72067,"Hormigueros Municipio, Puerto Rico",15663
0500000US72069,"Humacao Municipio, Puerto Rico",51152
0500000US72071,"Isabela Municipio, Puerto Rico",42678
0500000US72073,"Jayuya Municipio, Puerto Rico",14840
0500000US72075,"Juana Díaz Municipio, Puerto Rico",46202
0500000US72077,"Juncos Municipio, Puerto Rico",37221
0500000US72079,"Lajas Municipio, Puerto Rico",23366
0500000US72081,"Lares Municipio, Puerto Rico",27838
0500000US72083,"Las Marías Municipio, Puerto Rico",8804
0500000US72085,"Las Piedras Municipio, Puerto Rico",35435
0500000US72087,"Loíza Municipio, Puerto Rico",24168
0500000US72089,"Luquillo Municipio, Puerto Rico",17881
0500000US72091,"Manatí Municipio, Puerto Rico",39524
0500000US72093,"Maricao Municipio, Puerto Rico",5389
0500000US72095,"Maunabo Municipio, Puerto Rico",10695
0500000US72097,"Mayagüez Municipio, Puerto Rico",73200
0500000US72099,"Moca Municipio, Puerto Rico",37421
0500000US72101,"Morovis Municipio, Puerto Rico",29009
0500000US72103,"Naguabo Municipio, Puerto Rico",23598
0500000US72105,"Naranjito Municipio, Puerto Rico",29127
0500000US72107,"Orocovis Municipio, Puerto Rico",21364
0500000US72109,"Patillas Municipio, Puerto Rico",16231
0500000US72111,"Peñuelas Municipio, Puerto Rico",20593
0500000US72113,"Ponce Municipio, Puerto Rico",136213
0500000US72115,"Quebradillas Municipio, Puerto Rico",23698
0500000US72117,"Rincón Municipio, Puerto Rico",15058
0500000US72119,"Río Grande Municipio, Puerto Rico",47075
0500000US72121,"Sabana Grande Municipio, Puerto Rico",22734
0500000US72123,"Salinas Municipio, Puerto Rico",26100
0500000US72125,"San Germán Municipio, Puerto Rico",31460
0500000US72127,"San Juan Municipio, Puerto Rico",339598
0500000US72129,"San Lorenzo Municipio, Puerto Rico",37738
0500000US72131,"San Sebastián Municipio, Puerto Rico",39218
0500000US72133,"Santa Isabel Municipio, Puerto Rico",20530
0500000US72135,"Toa Alta Municipio, Puerto Rico",67418
0500000US72137,"Toa Baja Municipio, Puerto Rico",75853
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",67674
0500000US72141,"Utuado Municipio, Puerto Rico",28521
0500000US72143,"Vega Alta Municipio, Puerto Rico",35352
0500000US72145,"Vega Baja Municipio, Puerto Rico",54242
0500000US72147,"Vieques Municipio, Puerto Rico",8317
0500000US72149,"Villalba Municipio, Puerto Rico",22207
0500000US72151,"Yabucoa Municipio, Puerto Rico",31042
0500000US72153,"Yauco Municipio, Puerto Rico",34557
